id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
Yc_VAHPXcl_h2CeEr_XfkQ,bolivar-and-lincoln-venezuelan-cafe-chicago,Bolivar & Lincoln Venezuelan Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/507UhGiCX5NJoEgDb8N5Lg/o.jpg,False,https://www.yelp.com/biz/bolivar-and-lincoln-venezuelan-cafe-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,271,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'venezuelan', 'title': 'Venezuelan'}]",4.8,"['delivery', 'pickup']",,+13129981735,(312) 998-1735,4654.839678691749,41.943218,-87.65401,3349 N Sheffield Ave,,,Chicago,60657,US,IL,"['3349 N Sheffield Ave', 'Chicago, IL 60657']"
at9kUR0H_UzkjEChNHTGmw,medi-kitchen-and-cocktail-chicago,Medi Kitchen & Cocktail,https://s3-media0.fl.yelpcdn.com/bphoto/QLNjsNxWbosGl6Ii35W5sw/o.jpg,False,https://www.yelp.com/biz/medi-kitchen-and-cocktail-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,162,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['delivery', 'pickup']",,+17738571025,(773) 857-1025,2967.42553240066,41.92117839114374,-87.6489538,2138 N Halsted,,,Chicago,60614,US,IL,"['2138 N Halsted', 'Chicago, IL 60614']"
zFbAbx4GJfu1GByUG6rDOw,la-grande-boucherie-chicago-3,La Grande Boucherie,https://s3-media0.fl.yelpcdn.com/bphoto/Dkm61x578EMTc7CptGwozg/o.jpg,False,https://www.yelp.com/biz/la-grande-boucherie-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,526,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['delivery', 'pickup']",$$$,+13126243014,(312) 624-3014,4335.1918228734885,41.89029,-87.62935,431 N Dearborn St,,,Chicago,60654,US,IL,"['431 N Dearborn St', 'Chicago, IL 60654']"
pbEiXam9YJL3neCYHGwLUA,alinea-chicago,Alinea,https://s3-media0.fl.yelpcdn.com/bphoto/yUcTqgVYgiaMoRmZy2QVgQ/o.jpg,False,https://www.yelp.com/biz/alinea-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2731,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.4,['pickup'],$$$$,+13128670110,(312) 867-0110,2604.2347792583564,41.9134194160823,-87.6482384681229,1723 N Halsted St,,,Chicago,60614,US,IL,"['1723 N Halsted St', 'Chicago, IL 60614']"
Xs7VQkl9cFTWQqmq69UvuQ,barrio-chicago,Barrio,https://s3-media0.fl.yelpcdn.com/bphoto/-ZPnVnbNPPySps5zC-aM1g/o.jpg,False,https://www.yelp.com/biz/barrio-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1361,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.1,"['delivery', 'pickup']",$$,+13129409900,(312) 940-9900,4310.324012999162,41.88904567189383,-87.63043519613944,65 W Kinzie St,,,Chicago,60654,US,IL,"['65 W Kinzie St', 'Chicago, IL 60654']"
8G8enRqkEkYE2kDvg4Lx5Q,sando-street-chicago,Sando Street,https://s3-media0.fl.yelpcdn.com/bphoto/BFu7fa18zIItpxjFKAnkRA/o.jpg,False,https://www.yelp.com/biz/sando-street-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,82,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,[],,+17736986475,(773) 698-6475,1013.0979990929146,41.91019,-87.667407,1547 N Ashland Ave,,,Chicago,60622,US,IL,"['1547 N Ashland Ave', 'Chicago, IL 60622']"
fDpryalBDQhHoll8UKRaXw,way-out-chicago,Way Out,https://s3-media0.fl.yelpcdn.com/bphoto/JKDQKi62K2cc3Pow6Ii70w/o.jpg,False,https://www.yelp.com/biz/way-out-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,36,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.6,['delivery'],,+17737998750,(773) 799-8750,2808.874290683997,41.91716335791234,-87.70767779475786,3213 W Armitage Ave,,,Chicago,60617,US,IL,"['3213 W Armitage Ave', 'Chicago, IL 60617']"
CBF6sSJBD2iOmkbNZAerZQ,this-little-goat-chicago,This Little Goat,https://s3-media0.fl.yelpcdn.com/bphoto/DfD7uDtzl2LZzdf4MgbR1g/o.jpg,False,https://www.yelp.com/biz/this-little-goat-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'tacos', 'title': 'Tacos'}]",3.8,[],,+13124554444,(312) 455-4444,2746.3846607903065,41.88070417685551,-87.67417994864469,1901 W Madison St,,United Center.,Chicago,60612,US,IL,"['1901 W Madison St', 'United Center.', 'Chicago, IL 60612']"
OOE9Bhk18RPZIL3O1OqH8g,qiao-lin-hotpot-chicago-downtown-chicago,Qiao Lin Hotpot - Chicago Downtown,https://s3-media0.fl.yelpcdn.com/bphoto/v_RfRzxLf5L6bcOe91f_qg/o.jpg,False,https://www.yelp.com/biz/qiao-lin-hotpot-chicago-downtown-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,169,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.7,['restaurant_reservation'],$$$,+13122852166,(312) 285-2166,4851.69019791708,41.891236,-87.622091,210 E Illinois St,,,Chicago,60611,US,IL,"['210 E Illinois St', 'Chicago, IL 60611']"
JGJs1iA9sZXEvDbFEI_jWg,mordecai-chicago,Mordecai,https://s3-media0.fl.yelpcdn.com/bphoto/V8r3HrAi7cF0br1tTi9o6Q/o.jpg,False,https://www.yelp.com/biz/mordecai-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,156,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.1,[],$$,+17732695410,(773) 269-5410,5029.054739080736,41.94792,-87.6575,3632 N Clark St,,,Chicago,60613,US,IL,"['3632 N Clark St', 'Chicago, IL 60613']"
xoMP81mJ2ZtS87pZ3SmvQg,pompette-chicago,Pompette,https://s3-media0.fl.yelpcdn.com/bphoto/bA0Yw2eBtCU9U_5OW1EMNA/o.jpg,False,https://www.yelp.com/biz/pompette-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,85,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.3,[],,+17737998072,(773) 799-8072,1374.5832528080396,41.917622217230715,-87.67786379903555,1960 N Damen Ave,,,Chicago,60647,US,IL,"['1960 N Damen Ave', 'Chicago, IL 60647']"
hSyccdYINhewDUEu9jafZQ,bar-parisette-chicago,Bar Parisette,https://s3-media0.fl.yelpcdn.com/bphoto/VFSEaJ4VfW7wLPEkAOqFDw/o.jpg,False,https://www.yelp.com/biz/bar-parisette-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,28,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'New American'}]",4.5,[],,+13129550072,(312) 955-0072,2177.801035530371,41.917299,-87.698438,2829 W Armitage Ave,,,Chicago,60647,US,IL,"['2829 W Armitage Ave', 'Chicago, IL 60647']"
zIXZtgiir9CVF-iZeeAvaQ,ramen-san-chicago,RAMEN-SAN,https://s3-media0.fl.yelpcdn.com/bphoto/mnRmHJoFjVjrn_1Uds-hrg/o.jpg,False,https://www.yelp.com/biz/ramen-san-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3197,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.9,"['delivery', 'pickup']",$$,+13123779950,(312) 377-9950,4286.763358997224,41.889798,-87.630293,59 W Hubbard St,,,Chicago,60654,US,IL,"['59 W Hubbard St', 'Chicago, IL 60654']"
ufxKkcPhjlF4x2C1Or8ckA,lowcountry-lakeview-chicago,Lowcountry Lakeview,https://s3-media0.fl.yelpcdn.com/bphoto/s6LsNk8sE-XFzJVGdqepNg/o.jpg,False,https://www.yelp.com/biz/lowcountry-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,725,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.4,"['delivery', 'pickup']",$$$,+13128666161,(312) 866-6161,4667.254124363335,41.942883,-87.6528328,3343 N Clark St,,,Chicago,60657,US,IL,"['3343 N Clark St', 'Chicago, IL 60657']"
tzP7xNT7OokI6JKgtINTlA,antico-chicago,Antico,https://s3-media0.fl.yelpcdn.com/bphoto/cXfQoAmYnCoUUb427BNO2w/o.jpg,False,https://www.yelp.com/biz/antico-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,286,"[{'alias': 'italian', 'title': 'Italian'}]",4.4,[],$$$,+17734894895,(773) 489-4895,1418.3613563588503,41.91746,-87.68281,1946 N Leavitt St,,,Chicago,60647,US,IL,"['1946 N Leavitt St', 'Chicago, IL 60647']"
hRoJc3vnia5CXXBTXL5Jtg,omakase-shoji-chicago,Omakase Shoji,https://s3-media0.fl.yelpcdn.com/bphoto/7CnE1y7VwiHwyyZOIDb3Wg/o.jpg,False,https://www.yelp.com/biz/omakase-shoji-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,39,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}]",4.9,[],,,,1276.1003878145232,41.895835501843294,-87.66894076019526,1641 W Chicago Ave,,,Chicago,60622,US,IL,"['1641 W Chicago Ave', 'Chicago, IL 60622']"
0o0OGLHAWMfDXNuu4gQ58w,avaspi-chicago,Avaspi,https://s3-media0.fl.yelpcdn.com/bphoto/yBPbXISW57hbrImXD7W1Lg/o.jpg,False,https://www.yelp.com/biz/avaspi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,78,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.8,[],,+17737201297,(773) 720-1297,4096.423510649343,41.93998824212478,-87.66121234241837,1258 W Belmont Ave,,,Chicago,60657,US,IL,"['1258 W Belmont Ave', 'Chicago, IL 60657']"
LaYrGWnZazWsc3xi1sTYfw,arbella-chicago,Arbella,https://s3-media0.fl.yelpcdn.com/bphoto/SpZvLxS15SJmKaFBFVHt-g/o.jpg,False,https://www.yelp.com/biz/arbella-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,670,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,['delivery'],$$,+13128466654,(312) 846-6654,4075.041907907034,41.8920162809497,-87.6318293755272,112 W Grand Ave,,,Chicago,60654,US,IL,"['112 W Grand Ave', 'Chicago, IL 60654']"
WBU0yq9J8qiYQfI_fh2P1Q,crisp-chicago,Crisp,https://s3-media0.fl.yelpcdn.com/bphoto/-cvYAt8Vlf2y_JvDyzwPqw/o.jpg,False,https://www.yelp.com/biz/crisp-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3644,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.3,"['delivery', 'pickup']",$$,+17736977610,(773) 697-7610,4401.590420388939,41.9361214592879,-87.6444210345452,2940 N Broadway Ave,,,Chicago,60657,US,IL,"['2940 N Broadway Ave', 'Chicago, IL 60657']"
LYppbvgJlBG0SqjSKFiFGg,sapori-trattoria-chicago,Sapori Trattoria,https://s3-media0.fl.yelpcdn.com/bphoto/AicJhqa0W6ZPgP41Rz6WNw/o.jpg,False,https://www.yelp.com/biz/sapori-trattoria-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3011,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['delivery', 'pickup']",$$$,+17738329999,(773) 832-9999,3800.1509743364372,41.93166,-87.64859,2701 N Halsted St,,,Chicago,60614,US,IL,"['2701 N Halsted St', 'Chicago, IL 60614']"
T4j4q9Z3OFTTBA39Uv6lLA,bad-habit-chicago,Bad Habit,https://s3-media0.fl.yelpcdn.com/bphoto/nY_1gc4wtrJVV0aZ7XBzZg/o.jpg,False,https://www.yelp.com/biz/bad-habit-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,16,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.3,[],,+17739002449,(773) 900-2449,1805.650848409152,41.918715,-87.689922,2047 N Milwaukee Ave,,,Chicago,60647,US,IL,"['2047 N Milwaukee Ave', 'Chicago, IL 60647']"
DwJwTn1MMhkUk6umLeM5MQ,daebak-chicago,Daebak,https://s3-media0.fl.yelpcdn.com/bphoto/RgV3VR_tpyfxUSLSRi06hg/o.jpg,False,https://www.yelp.com/biz/daebak-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,59,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"['delivery', 'pickup']",$$$,+13127226923,(312) 722-6923,729.5078213015676,41.90466,-87.66894,1266 N Milwaukee Ave,,,Chicago,60622,US,IL,"['1266 N Milwaukee Ave', 'Chicago, IL 60622']"
ZZEDo3gWa9W6r7Cef9p1tA,parachute-hi-fi-chicago,Parachute Hi Fi,https://s3-media0.fl.yelpcdn.com/bphoto/P-Ere1F5A7XK0Q9TC6z-EA/o.jpg,False,https://www.yelp.com/biz/parachute-hi-fi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,27,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,[],,,,5003.7375472954145,41.94484782113728,-87.70649638026953,3500 N Elston Ave,,,Chicago,60618,US,IL,"['3500 N Elston Ave', 'Chicago, IL 60618']"
